DateTime,Gate,Ingress,Egress
2025-06-11 15:15:00,THE LIVING WORLD,47,190
2025-06-11 15:30:00,SOUTH GATE,29,132
2025-06-11 15:30:00,THE LIVING WORLD,70,193
2025-06-11 15:45:00,SOUTH GATE,11,133
2025-06-11 15:45:00,THE LIVING WORLD,80,158
2025-06-11 16:00:00,SOUTH GATE,17,155
2025-06-11 16:00:00,THE LIVING WORLD,39,155
2025-06-11 16:15:00,SOUTH GATE,5,123
2025-06-11 16:15:00,THE LIVING WORLD,46,178
2025-06-11 16:30:00,SOUTH GATE,3,74
2025-06-11 16:30:00,THE LIVING WORLD,25,189
2025-06-11 16:45:00,SOUTH GATE,2,146
2025-06-11 16:45:00,THE LIVING WORLD,12,225
2025-06-11 17:00:00,SOUTH GATE,4,103
2025-06-11 17:00:00,THE LIVING WORLD,14,234
2025-06-11 17:15:00,SOUTH GATE,1,27
2025-06-11 17:15:00,THE LIVING WORLD,9,79
2025-06-11 17:30:00,SOUTH GATE,1,4
2025-06-11 17:30:00,THE LIVING WORLD,1,20
2025-06-11 17:45:00,SOUTH GATE,0,4
2025-06-11 17:45:00,THE LIVING WORLD,0,9
2025-06-11 18:00:00,SOUTH GATE,0,1
2025-06-11 18:00:00,THE LIVING WORLD,2,2
2025-06-11 18:30:00,SOUTH GATE,0,1
2025-06-11 18:45:00,SOUTH GATE,1,1
2025-06-12 08:45:00,SOUTH GATE,122,3
2025-06-12 08:45:00,THE LIVING WORLD,112,26
2025-06-12 09:00:00,SOUTH GATE,130,3
2025-06-12 09:00:00,THE LIVING WORLD,266,8
2025-06-12 09:15:00,SOUTH GATE,175,10
2025-06-12 09:15:00,THE LIVING WORLD,278,27
2025-06-12 09:30:00,SOUTH GATE,191,8
2025-06-12 09:30:00,THE LIVING WORLD,391,24
2025-06-12 09:45:00,SOUTH GATE,264,21
2025-06-12 09:45:00,THE LIVING WORLD,236,39
2025-06-12 10:00:00,SOUTH GATE,205,8
2025-06-12 10:00:00,THE LIVING WORLD,158,45
2025-06-12 10:15:00,SOUTH GATE,265,11
2025-06-12 10:15:00,THE LIVING WORLD,210,56
2025-06-12 10:30:00,SOUTH GATE,320,19
2025-06-12 10:30:00,THE LIVING WORLD,240,54
2025-06-12 10:45:00,SOUTH GATE,278,37
2025-06-12 10:45:00,THE LIVING WORLD,205,70
2025-06-12 11:00:00,SOUTH GATE,225,44
2025-06-12 11:00:00,THE LIVING WORLD,260,123
2025-06-12 11:15:00,SOUTH GATE,208,75
2025-06-12 11:15:00,THE LIVING WORLD,85,155
2025-06-12 11:30:00,SOUTH GATE,159,80
2025-06-12 11:30:00,THE LIVING WORLD,111,279
2025-06-12 11:45:00,SOUTH GATE,136,81
2025-06-12 11:45:00,THE LIVING WORLD,165,139
2025-06-12 12:00:00,SOUTH GATE,121,104
2025-06-12 12:00:00,THE LIVING WORLD,161,177
2025-06-12 12:15:00,SOUTH GATE,175,164
2025-06-12 12:15:00,THE LIVING WORLD,130,183
2025-06-12 12:30:00,SOUTH GATE,122,164
2025-06-12 12:30:00,THE LIVING WORLD,140,135
2025-06-12 12:45:00,SOUTH GATE,128,170
2025-06-12 12:45:00,THE LIVING WORLD,106,114
2025-06-12 13:00:00,SOUTH GATE,120,141
2025-06-12 13:00:00,THE LIVING WORLD,104,139
2025-06-12 13:15:00,SOUTH GATE,114,135
2025-06-12 13:15:00,THE LIVING WORLD,100,215
2025-06-12 13:30:00,SOUTH GATE,97,160
2025-06-12 13:30:00,THE LIVING WORLD,136,366
2025-06-12 13:45:00,SOUTH GATE,151,292
2025-06-12 13:45:00,THE LIVING WORLD,88,193
2025-06-12 14:00:00,SOUTH GATE,94,133
2025-06-12 14:00:00,THE LIVING WORLD,77,154
2025-06-12 14:15:00,SOUTH GATE,89,173
2025-06-12 14:15:00,THE LIVING WORLD,137,287
2025-06-12 14:30:00,SOUTH GATE,63,120
2025-06-12 14:30:00,THE LIVING WORLD,110,252
2025-06-12 14:45:00,SOUTH GATE,104,174
2025-06-12 14:45:00,THE LIVING WORLD,61,361
2025-06-12 15:00:00,SOUTH GATE,73,191
2025-06-12 15:00:00,THE LIVING WORLD,138,200
2025-06-12 15:15:00,SOUTH GATE,42,179
2025-06-12 15:15:00,THE LIVING WORLD,100,203
2025-06-12 15:30:00,SOUTH GATE,32,168
2025-06-12 15:30:00,THE LIVING WORLD,67,191
2025-06-12 15:45:00,SOUTH GATE,21,154
2025-06-12 15:45:00,THE LIVING WORLD,72,183
2025-06-12 16:00:00,SOUTH GATE,32,174
2025-06-12 16:00:00,THE LIVING WORLD,42,164
2025-06-12 16:15:00,SOUTH GATE,25,191
2025-06-12 16:15:00,THE LIVING WORLD,36,209
2025-06-12 16:30:00,SOUTH GATE,6,156
2025-06-12 16:30:00,THE LIVING WORLD,46,209
2025-06-12 16:45:00,SOUTH GATE,3,274
2025-06-12 16:45:00,THE LIVING WORLD,33,295
2025-06-12 17:00:00,SOUTH GATE,6,218
2025-06-12 17:00:00,THE LIVING WORLD,34,226
2025-06-12 17:15:00,SOUTH GATE,9,51
2025-06-12 17:15:00,THE LIVING WORLD,6,79
2025-06-12 17:30:00,SOUTH GATE,7,9
2025-06-12 17:30:00,THE LIVING WORLD,3,22
2025-06-12 17:45:00,SOUTH GATE,23,9
2025-06-12 17:45:00,THE LIVING WORLD,154,90
2025-06-12 18:00:00,SOUTH GATE,27,6
2025-06-12 18:00:00,THE LIVING WORLD,118,96
2025-06-12 18:15:00,SOUTH GATE,13,4
2025-06-12 18:15:00,THE LIVING WORLD,51,40
2025-06-12 18:30:00,SOUTH GATE,13,3
2025-06-12 18:30:00,THE LIVING WORLD,9,8
2025-06-12 18:45:00,SOUTH GATE,4,4
2025-06-12 18:45:00,THE LIVING WORLD,0,3
2025-06-12 19:00:00,THE LIVING WORLD,1,0
2025-06-12 19:15:00,THE LIVING WORLD,0,1
2025-06-12 19:30:00,SOUTH GATE,1,32
2025-06-12 19:45:00,THE LIVING WORLD,1,4
2025-06-13 08:45:00,SOUTH GATE,52,2
2025-06-13 08:45:00,THE LIVING WORLD,239,12
2025-06-13 09:00:00,SOUTH GATE,47,5
2025-06-13 09:00:00,THE LIVING WORLD,85,11
2025-06-13 09:15:00,SOUTH GATE,78,5
2025-06-13 09:15:00,THE LIVING WORLD,101,10
2025-06-13 09:30:00,SOUTH GATE,74,6
2025-06-13 09:30:00,THE LIVING WORLD,95,20
2025-06-13 09:45:00,SOUTH GATE,80,7
2025-06-13 09:45:00,THE LIVING WORLD,119,8
2025-06-13 10:00:00,SOUTH GATE,139,8
2025-06-13 10:00:00,THE LIVING WORLD,235,11
2025-06-13 10:15:00,SOUTH GATE,71,10
2025-06-13 10:15:00,THE LIVING WORLD,223,86
2025-06-13 10:30:00,SOUTH GATE,44,18
2025-06-13 10:30:00,THE LIVING WORLD,103,174
2025-06-13 10:45:00,SOUTH GATE,56,14
2025-06-13 10:45:00,THE LIVING WORLD,90,116
2025-06-13 11:00:00,SOUTH GATE,91,19
2025-06-13 11:00:00,THE LIVING WORLD,94,35
2025-06-13 11:15:00,SOUTH GATE,94,24
2025-06-13 11:15:00,THE LIVING WORLD,63,156
2025-06-13 11:30:00,SOUTH GATE,29,22
2025-06-13 11:30:00,THE LIVING WORLD,152,43
2025-06-13 11:45:00,SOUTH GATE,46,53
2025-06-13 11:45:00,THE LIVING WORLD,92,101
2025-06-13 12:00:00,SOUTH GATE,96,65
2025-06-13 12:00:00,THE LIVING WORLD,65,71
2025-06-13 12:15:00,SOUTH GATE,34,53
2025-06-13 12:15:00,THE LIVING WORLD,58,81
2025-06-13 12:30:00,SOUTH GATE,82,69
2025-06-13 12:30:00,THE LIVING WORLD,50,91
2025-06-13 12:45:00,SOUTH GATE,86,30
2025-06-13 12:45:00,THE LIVING WORLD,68,143
2025-06-13 13:00:00,SOUTH GATE,77,65
2025-06-13 13:00:00,THE LIVING WORLD,139,116
2025-06-13 13:15:00,SOUTH GATE,65,34
2025-06-13 13:15:00,THE LIVING WORLD,95,81
2025-06-13 13:30:00,SOUTH GATE,65,52
2025-06-13 13:30:00,THE LIVING WORLD,66,211
2025-06-13 13:45:00,SOUTH GATE,88,46
2025-06-13 13:45:00,THE LIVING WORLD,80,198
2025-06-13 14:00:00,SOUTH GATE,94,140
2025-06-13 14:00:00,THE LIVING WORLD,86,237
2025-06-13 14:15:00,SOUTH GATE,85,56
2025-06-13 14:15:00,THE LIVING WORLD,68,169
2025-06-13 14:30:00,SOUTH GATE,91,64
2025-06-13 14:30:00,THE LIVING WORLD,89,79
2025-06-13 14:45:00,SOUTH GATE,109,63
2025-06-13 14:45:00,THE LIVING WORLD,49,140
2025-06-13 15:00:00,SOUTH GATE,56,57
2025-06-13 15:00:00,THE LIVING WORLD,75,121
2025-06-13 15:15:00,SOUTH GATE,60,79
2025-06-13 15:15:00,THE LIVING WORLD,53,122
2025-06-13 15:30:00,SOUTH GATE,50,106
2025-06-13 15:30:00,THE LIVING WORLD,67,105
2025-06-13 15:45:00,SOUTH GATE,60,125
2025-06-13 15:45:00,THE LIVING WORLD,64,94
2025-06-13 16:00:00,SOUTH GATE,41,141
2025-06-13 16:00:00,THE LIVING WORLD,43,89
2025-06-13 16:15:00,SOUTH GATE,50,73
2025-06-13 16:15:00,THE LIVING WORLD,44,95
2025-06-13 16:30:00,SOUTH GATE,12,108
2025-06-13 16:30:00,THE LIVING WORLD,30,106
2025-06-13 16:45:00,SOUTH GATE,17,57
2025-06-13 16:45:00,THE LIVING WORLD,33,98
2025-06-13 17:00:00,SOUTH GATE,19,82
2025-06-13 17:00:00,THE LIVING WORLD,13,74
2025-06-13 17:15:00,SOUTH GATE,8,92
2025-06-13 17:15:00,THE LIVING WORLD,13,134
2025-06-13 17:30:00,SOUTH GATE,1,77
2025-06-13 17:30:00,THE LIVING WORLD,17,71
2025-06-13 17:45:00,SOUTH GATE,14,150
2025-06-13 17:45:00,THE LIVING WORLD,22,128
2025-06-13 18:00:00,SOUTH GATE,7,128
2025-06-13 18:00:00,THE LIVING WORLD,14,154
2025-06-13 18:15:00,SOUTH GATE,0,28
2025-06-13 18:15:00,THE LIVING WORLD,1,16
2025-06-13 18:30:00,SOUTH GATE,1,4
2025-06-13 18:30:00,THE LIVING WORLD,1,11
2025-06-13 18:45:00,THE LIVING WORLD,1,6
2025-06-13 19:00:00,SOUTH GATE,1,5
2025-06-14 08:45:00,SOUTH GATE,101,13
2025-06-14 08:45:00,THE LIVING WORLD,116,6
2025-06-14 09:00:00,SOUTH GATE,266,28
2025-06-14 09:00:00,THE LIVING WORLD,104,11
2025-06-14 09:15:00,SOUTH GATE,234,14
2025-06-14 09:15:00,THE LIVING WORLD,175,14
2025-06-14 09:30:00,SOUTH GATE,188,5
2025-06-14 09:30:00,THE LIVING WORLD,171,22
2025-06-14 09:45:00,SOUTH GATE,224,36
2025-06-14 09:45:00,THE LIVING WORLD,244,43
2025-06-14 10:00:00,SOUTH GATE,229,31
2025-06-14 10:00:00,THE LIVING WORLD,258,67
2025-06-14 10:15:00,SOUTH GATE,290,26
2025-06-14 10:15:00,THE LIVING WORLD,243,55
2025-06-14 10:30:00,SOUTH GATE,249,45
2025-06-14 10:30:00,THE LIVING WORLD,280,54
2025-06-14 10:45:00,SOUTH GATE,230,63
2025-06-14 10:45:00,THE LIVING WORLD,322,83
2025-06-14 11:00:00,SOUTH GATE,234,63
2025-06-14 11:00:00,THE LIVING WORLD,340,74
2025-06-14 11:15:00,SOUTH GATE,233,96
2025-06-14 11:15:00,THE LIVING WORLD,225,120
2025-06-14 11:30:00,SOUTH GATE,266,113
2025-06-14 11:30:00,THE LIVING WORLD,280,139
2025-06-14 11:45:00,SOUTH GATE,334,95
2025-06-14 11:45:00,THE LIVING WORLD,171,226
2025-06-14 12:00:00,SOUTH GATE,312,176
2025-06-14 12:00:00,THE LIVING WORLD,185,242
2025-06-14 12:15:00,SOUTH GATE,294,126
2025-06-14 12:15:00,THE LIVING WORLD,229,268
2025-06-14 12:30:00,SOUTH GATE,274,178
2025-06-14 12:30:00,THE LIVING WORLD,226,272
2025-06-14 12:45:00,SOUTH GATE,295,181
2025-06-14 12:45:00,THE LIVING WORLD,230,184
2025-06-14 13:00:00,SOUTH GATE,304,122
2025-06-14 13:00:00,THE LIVING WORLD,279,214
2025-06-14 13:15:00,SOUTH GATE,280,178
2025-06-14 13:15:00,THE LIVING WORLD,265,262
2025-06-14 13:30:00,SOUTH GATE,225,174
2025-06-14 13:30:00,THE LIVING WORLD,166,239
2025-06-14 13:45:00,SOUTH GATE,120,242
2025-06-14 13:45:00,THE LIVING WORLD,266,239
2025-06-14 14:00:00,SOUTH GATE,266,258
2025-06-14 14:00:00,THE LIVING WORLD,253,183
2025-06-14 14:15:00,SOUTH GATE,232,213
2025-06-14 14:15:00,THE LIVING WORLD,237,240
2025-06-14 14:30:00,SOUTH GATE,218,238
2025-06-14 14:30:00,THE LIVING WORLD,181,257
2025-06-14 14:45:00,SOUTH GATE,130,307
2025-06-14 14:45:00,THE LIVING WORLD,184,237
2025-06-14 15:00:00,SOUTH GATE,197,383
2025-06-14 15:00:00,THE LIVING WORLD,158,302
2025-06-14 15:15:00,SOUTH GATE,166,367
2025-06-14 15:15:00,THE LIVING WORLD,184,218
2025-06-14 15:30:00,SOUTH GATE,168,341
2025-06-14 15:30:00,THE LIVING WORLD,181,306
2025-06-14 15:45:00,SOUTH GATE,127,264
2025-06-14 15:45:00,THE LIVING WORLD,141,214
2025-06-14 16:00:00,SOUTH GATE,147,253
2025-06-14 16:00:00,THE LIVING WORLD,115,207
2025-06-14 16:15:00,SOUTH GATE,118,251
2025-06-14 16:15:00,THE LIVING WORLD,146,272
2025-06-14 16:30:00,SOUTH GATE,85,231
2025-06-14 16:30:00,THE LIVING WORLD,107,224
2025-06-14 16:45:00,SOUTH GATE,53,255
2025-06-14 16:45:00,THE LIVING WORLD,90,253
2025-06-14 17:00:00,SOUTH GATE,48,292
2025-06-14 17:00:00,THE LIVING WORLD,73,400
2025-06-14 17:15:00,SOUTH GATE,30,233
2025-06-14 17:15:00,THE LIVING WORLD,45,258
2025-06-14 17:30:00,SOUTH GATE,60,267
2025-06-14 17:30:00,THE LIVING WORLD,43,333
2025-06-14 17:45:00,SOUTH GATE,144,368
2025-06-14 17:45:00,THE LIVING WORLD,36,354
2025-06-14 18:00:00,SOUTH GATE,75,323
2025-06-14 18:00:00,THE LIVING WORLD,14,328
2025-06-14 18:15:00,SOUTH GATE,32,86
2025-06-14 18:15:00,THE LIVING WORLD,14,116
2025-06-14 18:30:00,SOUTH GATE,5,3
2025-06-14 18:30:00,THE LIVING WORLD,6,21
2025-06-14 18:45:00,SOUTH GATE,11,10
2025-06-14 18:45:00,THE LIVING WORLD,2,3
2025-06-14 19:00:00,SOUTH GATE,5,1
2025-06-14 19:00:00,THE LIVING WORLD,0,7
2025-06-14 19:30:00,SOUTH GATE,0,2
2025-06-14 19:45:00,SOUTH GATE,2,11
2025-06-15 08:45:00,SOUTH GATE,149,7
2025-06-15 08:45:00,THE LIVING WORLD,132,7
2025-06-15 09:00:00,SOUTH GATE,146,12
2025-06-15 09:00:00,THE LIVING WORLD,174,7
2025-06-15 09:15:00,SOUTH GATE,205,5
2025-06-15 09:15:00,THE LIVING WORLD,156,9
2025-06-15 09:30:00,SOUTH GATE,238,11
2025-06-15 09:30:00,THE LIVING WORLD,150,15
2025-06-15 09:45:00,SOUTH GATE,301,17
2025-06-15 09:45:00,THE LIVING WORLD,204,24
2025-06-15 10:00:00,SOUTH GATE,240,28
2025-06-15 10:00:00,THE LIVING WORLD,185,28
2025-06-15 10:15:00,SOUTH GATE,246,37
2025-06-15 10:15:00,THE LIVING WORLD,178,57
2025-06-15 10:30:00,SOUTH GATE,330,54
2025-06-15 10:30:00,THE LIVING WORLD,136,68
2025-06-15 10:45:00,SOUTH GATE,212,75
2025-06-15 10:45:00,THE LIVING WORLD,139,87
2025-06-15 11:00:00,SOUTH GATE,222,131
2025-06-15 11:00:00,THE LIVING WORLD,219,114
2025-06-15 11:15:00,SOUTH GATE,278,99
2025-06-15 11:15:00,THE LIVING WORLD,213,120
2025-06-15 11:30:00,SOUTH GATE,314,116
2025-06-15 11:30:00,THE LIVING WORLD,210,94
2025-06-15 11:45:00,SOUTH GATE,242,146
2025-06-15 11:45:00,THE LIVING WORLD,188,130
2025-06-15 12:00:00,SOUTH GATE,237,231
2025-06-15 12:00:00,THE LIVING WORLD,259,162
2025-06-15 12:15:00,SOUTH GATE,278,226
2025-06-15 12:15:00,THE LIVING WORLD,212,265
2025-06-15 12:30:00,SOUTH GATE,214,159
2025-06-15 12:30:00,THE LIVING WORLD,239,218
2025-06-15 12:45:00,SOUTH GATE,222,136
2025-06-15 12:45:00,THE LIVING WORLD,199,157
2025-06-15 13:00:00,SOUTH GATE,162,201
2025-06-15 13:00:00,THE LIVING WORLD,209,184
2025-06-15 13:15:00,SOUTH GATE,167,184
2025-06-15 13:15:00,THE LIVING WORLD,225,279
2025-06-15 13:30:00,SOUTH GATE,249,233
2025-06-15 13:30:00,THE LIVING WORLD,252,201
2025-06-15 13:45:00,SOUTH GATE,203,198
2025-06-15 13:45:00,THE LIVING WORLD,219,325
2025-06-15 14:00:00,SOUTH GATE,151,232
2025-06-15 14:00:00,THE LIVING WORLD,199,227
2025-06-15 14:15:00,SOUTH GATE,172,202
2025-06-15 14:15:00,THE LIVING WORLD,200,214
2025-06-15 14:30:00,SOUTH GATE,144,219
2025-06-15 14:30:00,THE LIVING WORLD,187,229
2025-06-15 14:45:00,SOUTH GATE,139,212
2025-06-15 14:45:00,THE LIVING WORLD,164,207
2025-06-15 15:00:00,SOUTH GATE,126,293
2025-06-15 15:00:00,THE LIVING WORLD,178,222
2025-06-15 15:15:00,SOUTH GATE,150,254
2025-06-15 15:15:00,THE LIVING WORLD,153,284
2025-06-15 15:30:00,SOUTH GATE,98,209
2025-06-15 15:30:00,THE LIVING WORLD,126,226
2025-06-15 15:45:00,SOUTH GATE,69,224
2025-06-15 15:45:00,THE LIVING WORLD,121,204
2025-06-15 16:00:00,SOUTH GATE,52,140
2025-06-15 16:00:00,THE LIVING WORLD,100,241
2025-06-15 16:15:00,SOUTH GATE,26,253
2025-06-15 16:15:00,THE LIVING WORLD,43,269
2025-06-15 16:30:00,SOUTH GATE,19,343
2025-06-15 16:30:00,THE LIVING WORLD,18,327
2025-06-15 16:45:00,SOUTH GATE,18,427
2025-06-15 16:45:00,THE LIVING WORLD,50,455
2025-06-15 17:00:00,SOUTH GATE,7,372
2025-06-15 17:00:00,THE LIVING WORLD,44,504
2025-06-15 17:15:00,SOUTH GATE,10,121
2025-06-15 17:15:00,THE LIVING WORLD,13,185
2025-06-15 17:30:00,SOUTH GATE,5,29
2025-06-15 17:30:00,THE LIVING WORLD,1,33
2025-06-15 17:45:00,SOUTH GATE,1,7
2025-06-15 17:45:00,THE LIVING WORLD,2,11
2025-06-15 18:00:00,THE LIVING WORLD,1,3
2025-06-15 18:15:00,SOUTH GATE,1,1
2025-06-15 19:00:00,THE LIVING WORLD,0,1
2025-06-16 08:45:00,SOUTH GATE,82,16
2025-06-16 08:45:00,THE LIVING WORLD,106,20
2025-06-16 09:00:00,SOUTH GATE,75,7
2025-06-16 09:00:00,THE LIVING WORLD,122,9
2025-06-16 09:15:00,SOUTH GATE,119,4
2025-06-16 09:15:00,THE LIVING WORLD,132,16
2025-06-16 09:30:00,SOUTH GATE,145,8
2025-06-16 09:30:00,THE LIVING WORLD,118,24
2025-06-16 09:45:00,SOUTH GATE,164,10
2025-06-16 09:45:00,THE LIVING WORLD,200,19
2025-06-16 10:00:00,SOUTH GATE,163,10
2025-06-16 10:00:00,THE LIVING WORLD,84,28
2025-06-16 10:15:00,SOUTH GATE,187,9
2025-06-16 10:15:00,THE LIVING WORLD,84,26
2025-06-16 10:30:00,SOUTH GATE,116,38
2025-06-16 10:30:00,THE LIVING WORLD,233,53
2025-06-16 10:45:00,SOUTH GATE,105,11
2025-06-16 10:45:00,THE LIVING WORLD,134,58
2025-06-16 11:00:00,SOUTH GATE,120,22
2025-06-16 11:00:00,THE LIVING WORLD,128,42
2025-06-16 11:15:00,SOUTH GATE,138,35
2025-06-16 11:15:00,THE LIVING WORLD,140,61
2025-06-16 11:30:00,SOUTH GATE,117,81
2025-06-16 11:30:00,THE LIVING WORLD,92,135
2025-06-16 11:45:00,SOUTH GATE,126,54
2025-06-16 11:45:00,THE LIVING WORLD,98,91
2025-06-16 12:00:00,SOUTH GATE,99,92
2025-06-16 12:00:00,THE LIVING WORLD,86,82
2025-06-16 12:15:00,SOUTH GATE,93,42
2025-06-16 12:15:00,THE LIVING WORLD,97,94
2025-06-16 12:30:00,SOUTH GATE,94,126
2025-06-16 12:30:00,THE LIVING WORLD,101,114
2025-06-16 12:45:00,SOUTH GATE,159,92
2025-06-16 12:45:00,THE LIVING WORLD,94,148
2025-06-16 13:00:00,SOUTH GATE,109,107
2025-06-16 13:00:00,THE LIVING WORLD,90,114
2025-06-16 13:15:00,SOUTH GATE,88,107
2025-06-16 13:15:00,THE LIVING WORLD,123,105
2025-06-16 13:30:00,SOUTH GATE,150,120
2025-06-16 13:30:00,THE LIVING WORLD,89,142
2025-06-16 13:45:00,SOUTH GATE,58,122
2025-06-16 13:45:00,THE LIVING WORLD,152,188
2025-06-16 14:00:00,SOUTH GATE,65,124
2025-06-16 14:00:00,THE LIVING WORLD,139,139
2025-06-16 14:15:00,SOUTH GATE,79,125
2025-06-16 14:15:00,THE LIVING WORLD,133,138
2025-06-16 14:30:00,SOUTH GATE,53,108
2025-06-16 14:30:00,THE LIVING WORLD,82,166
2025-06-16 14:45:00,SOUTH GATE,66,104
2025-06-16 14:45:00,THE LIVING WORLD,96,221
2025-06-16 15:00:00,SOUTH GATE,26,128
2025-06-16 15:00:00,THE LIVING WORLD,117,243
2025-06-16 15:15:00,SOUTH GATE,56,151
2025-06-16 15:15:00,THE LIVING WORLD,137,140
2025-06-16 15:30:00,SOUTH GATE,20,116
2025-06-16 15:30:00,THE LIVING WORLD,82,147
2025-06-16 15:45:00,SOUTH GATE,27,103
2025-06-16 15:45:00,THE LIVING WORLD,70,165
2025-06-16 16:00:00,SOUTH GATE,19,155
2025-06-16 16:00:00,THE LIVING WORLD,81,220
2025-06-16 16:15:00,SOUTH GATE,7,117
2025-06-16 16:15:00,THE LIVING WORLD,60,154
2025-06-16 16:30:00,SOUTH GATE,4,176
2025-06-16 16:30:00,THE LIVING WORLD,36,185
2025-06-16 16:45:00,SOUTH GATE,5,217
2025-06-16 16:45:00,THE LIVING WORLD,48,367
2025-06-16 17:00:00,SOUTH GATE,8,166
2025-06-16 17:00:00,THE LIVING WORLD,40,321
2025-06-16 17:15:00,SOUTH GATE,3,44
2025-06-16 17:15:00,THE LIVING WORLD,15,105
2025-06-16 17:30:00,SOUTH GATE,1,4
2025-06-16 17:30:00,THE LIVING WORLD,5,36
2025-06-16 17:45:00,SOUTH GATE,0,1
2025-06-16 17:45:00,THE LIVING WORLD,2,9
2025-06-16 18:00:00,THE LIVING WORLD,1,4
2025-06-16 18:15:00,THE LIVING WORLD,0,16
2025-06-16 18:30:00,THE LIVING WORLD,0,5
2025-06-16 19:00:00,THE LIVING WORLD,1,13
2025-06-16 19:15:00,THE LIVING WORLD,0,1
2025-06-16 19:30:00,THE LIVING WORLD,0,1
2025-06-16 19:45:00,SOUTH GATE,0,1
2025-06-16 19:45:00,THE LIVING WORLD,1,26
2025-06-17 08:45:00,SOUTH GATE,118,5
2025-06-17 08:45:00,THE LIVING WORLD,119,5
2025-06-17 09:00:00,SOUTH GATE,154,2
2025-06-17 09:00:00,THE LIVING WORLD,112,15
2025-06-17 09:15:00,SOUTH GATE,206,2
2025-06-17 09:15:00,THE LIVING WORLD,149,4
2025-06-17 09:30:00,SOUTH GATE,195,13
2025-06-17 09:30:00,THE LIVING WORLD,141,17
2025-06-17 09:45:00,SOUTH GATE,180,6
2025-06-17 09:45:00,THE LIVING WORLD,128,17
2025-06-17 10:00:00,SOUTH GATE,182,6
2025-06-17 10:00:00,THE LIVING WORLD,275,35
2025-06-17 10:15:00,SOUTH GATE,221,11
2025-06-17 10:15:00,THE LIVING WORLD,170,47
2025-06-17 10:30:00,SOUTH GATE,180,17
2025-06-17 10:30:00,THE LIVING WORLD,206,39
2025-06-17 10:45:00,SOUTH GATE,170,28
2025-06-17 10:45:00,THE LIVING WORLD,104,66
2025-06-17 11:00:00,SOUTH GATE,279,49
2025-06-17 11:00:00,THE LIVING WORLD,92,76
2025-06-17 11:15:00,SOUTH GATE,152,87
2025-06-17 11:15:00,THE LIVING WORLD,149,150
2025-06-17 11:30:00,SOUTH GATE,95,108
2025-06-17 11:30:00,THE LIVING WORLD,161,155
2025-06-17 11:45:00,SOUTH GATE,126,119
2025-06-17 11:45:00,THE LIVING WORLD,185,117
2025-06-17 12:00:00,SOUTH GATE,92,129
2025-06-17 12:00:00,THE LIVING WORLD,180,184
2025-06-17 12:15:00,SOUTH GATE,106,121
2025-06-17 12:15:00,THE LIVING WORLD,100,134
2025-06-17 12:30:00,SOUTH GATE,79,162
2025-06-17 12:30:00,THE LIVING WORLD,119,137
2025-06-17 12:45:00,SOUTH GATE,105,117
2025-06-17 12:45:00,THE LIVING WORLD,143,122
2025-06-17 13:00:00,SOUTH GATE,111,137
2025-06-17 13:00:00,THE LIVING WORLD,86,163
2025-06-17 13:15:00,SOUTH GATE,128,109
2025-06-17 13:15:00,THE LIVING WORLD,125,200
2025-06-17 13:30:00,SOUTH GATE,110,137
2025-06-17 13:30:00,THE LIVING WORLD,132,204
2025-06-17 13:45:00,SOUTH GATE,72,144
2025-06-17 13:45:00,THE LIVING WORLD,104,188
2025-06-17 14:00:00,SOUTH GATE,75,161
2025-06-17 14:00:00,THE LIVING WORLD,86,134
2025-06-17 14:15:00,SOUTH GATE,65,158
2025-06-17 14:15:00,THE LIVING WORLD,101,163
2025-06-17 14:30:00,SOUTH GATE,55,99
2025-06-17 14:30:00,THE LIVING WORLD,86,215
2025-06-17 14:45:00,SOUTH GATE,41,102
2025-06-17 14:45:00,THE LIVING WORLD,102,119
2025-06-17 15:00:00,SOUTH GATE,68,165
2025-06-17 15:00:00,THE LIVING WORLD,79,146
2025-06-17 15:15:00,SOUTH GATE,38,148
2025-06-17 15:15:00,THE LIVING WORLD,89,127
2025-06-17 15:30:00,SOUTH GATE,7,200
2025-06-17 15:30:00,THE LIVING WORLD,88,193
2025-06-17 15:45:00,SOUTH GATE,23,123
2025-06-17 15:45:00,THE LIVING WORLD,39,137
2025-06-17 16:00:00,SOUTH GATE,24,122
2025-06-17 16:00:00,THE LIVING WORLD,50,189
2025-06-17 16:15:00,SOUTH GATE,8,128
2025-06-17 16:15:00,THE LIVING WORLD,33,169
2025-06-17 16:30:00,SOUTH GATE,5,146
2025-06-17 16:30:00,THE LIVING WORLD,14,163
2025-06-17 16:45:00,SOUTH GATE,3,195
2025-06-17 16:45:00,THE LIVING WORLD,15,273
2025-06-17 17:00:00,SOUTH GATE,1,125
2025-06-17 17:00:00,THE LIVING WORLD,12,223
2025-06-17 17:15:00,SOUTH GATE,0,28
2025-06-17 17:15:00,THE LIVING WORLD,9,62
2025-06-17 17:30:00,SOUTH GATE,3,3
2025-06-17 17:30:00,THE LIVING WORLD,2,25
2025-06-17 17:45:00,SOUTH GATE,0,1
2025-06-17 17:45:00,THE LIVING WORLD,15,9
2025-06-17 18:00:00,SOUTH GATE,0,1
2025-06-17 18:00:00,THE LIVING WORLD,1,3
2025-06-17 18:30:00,THE LIVING WORLD,1,1
2025-06-17 19:00:00,THE LIVING WORLD,1,14
2025-06-17 19:15:00,THE LIVING WORLD,1,1
